date,identifier,open,high,low,close,volume
2025-02-27,NASDAQ,15034.23,15064.30,14857.66,14887.43,4644942
2025-02-28,NASDAQ,14887.43,15094.77,14857.66,15064.64,3764080
2025-03-01,NASDAQ,15064.64,15094.77,14915.14,14945.03,7740241
2025-03-02,NASDAQ,14945.03,15129.62,14915.14,15099.42,1369981
2025-03-03,NASDAQ,15099.42,15129.62,15011.47,15041.55,5794475
2025-03-04,NASDAQ,15041.55,15097.99,15011.47,15067.85,4746352
2025-03-05,NASDAQ,15067.85,15327.95,15037.71,15297.36,1015766
2025-03-06,NASDAQ,15297.36,15327.95,15252.83,15283.40,8431058
2025-03-07,NASDAQ,15283.40,15481.44,15252.83,15450.54,3653213
2025-03-08,NASDAQ,15450.54,15506.67,15419.64,15475.72,1442059
2025-03-09,NASDAQ,15475.72,15556.47,15444.77,15525.42,2453428
2025-03-10,NASDAQ,15525.42,15601.20,15494.37,15570.06,5208890
2025-03-11,NASDAQ,15570.06,15680.26,15538.92,15648.96,9436522
2025-03-12,NASDAQ,15648.96,15680.26,15565.87,15597.06,9381072
2025-03-13,NASDAQ,15597.06,15976.72,15565.87,15944.83,6896874
2025-03-14,NASDAQ,15944.83,15976.72,15722.99,15754.50,8467355
2025-03-15,NASDAQ,15754.50,15879.35,15722.99,15847.65,6925068
2025-03-16,NASDAQ,15847.65,16195.94,15815.95,16163.61,6520483
2025-03-17,NASDAQ,16163.61,16346.31,16131.28,16313.68,2971483
2025-03-18,NASDAQ,16313.68,16503.04,16281.05,16470.10,1610708
2025-03-19,NASDAQ,16470.10,16618.36,16437.16,16585.19,2341657
2025-03-20,NASDAQ,16585.19,16618.36,16451.48,16484.45,7081536
2025-03-21,NASDAQ,16484.45,16517.42,16132.94,16165.27,7551884
2025-02-21,LSE,7000.00,7014.00,6942.42,6956.33,3298839
2025-02-22,LSE,6956.33,6970.24,6881.62,6895.41,8058836
2025-02-23,LSE,6895.41,6909.20,6864.51,6878.27,7461538
2025-02-24,LSE,6878.27,6892.03,6821.82,6835.49,9924944
2025-02-25,LSE,6835.49,7012.94,6821.82,6998.94,9131572
2025-02-26,LSE,6998.94,7036.51,6984.94,7022.47,4308393
2025-02-27,LSE,7022.47,7036.51,6913.13,6926.98,5665973
2025-02-28,LSE,6926.98,6940.83,6907.49,6921.33,1660748
2025-03-01,LSE,6921.33,7138.03,6907.49,7123.78,1053862
2025-03-02,LSE,7123.78,7138.03,7094.49,7108.71,4379844
2025-03-03,LSE,7108.71,7154.01,7094.49,7139.73,1993746
2025-03-04,LSE,7139.73,7154.01,7099.50,7113.73,6095441
2025-03-05,LSE,7113.73,7127.96,6883.19,6896.98,4960814
2025-03-06,LSE,6896.98,6936.37,6883.19,6922.52,7342907
2025-03-07,LSE,6922.52,7045.17,6908.67,7031.11,1175157
2025-03-08,LSE,7031.11,7061.71,7017.05,7047.61,3844480
2025-03-09,LSE,7047.61,7174.20,7033.51,7159.88,2254467
2025-03-10,LSE,7159.88,7174.20,6890.47,6904.28,7034453
2025-03-11,LSE,6904.28,6922.13,6890.47,6908.31,8234406
2025-03-12,LSE,6908.31,7047.66,6894.49,7033.59,1754063
2025-03-13,LSE,7033.59,7284.40,7019.52,7269.86,3382851
2025-03-14,LSE,7269.86,7341.42,7255.32,7326.77,3255591
2025-03-15,LSE,7326.77,7341.42,7093.14,7107.35,4630822
2025-03-16,LSE,7107.35,7234.32,7093.14,7219.88,6604114
2025-03-17,LSE,7219.88,7262.49,7205.44,7247.99,2453263
2025-03-18,LSE,7247.99,7279.37,7233.49,7264.84,4753425
2025-03-19,LSE,7264.84,7304.49,7250.31,7289.91,7830849
2025-03-20,LSE,7289.91,7309.09,7275.33,7294.50,2429319
2025-03-21,LSE,7294.50,7309.09,7089.01,7103.22,3577209
2025-02-21,JPX,20000.00,20040.00,19832.50,19872.24,7226266
2025-02-22,JPX,19872.24,20078.37,19832.50,20038.29,7317415
2025-02-23,JPX,20038.29,20078.37,19679.23,19718.67,3059333
2025-02-24,JPX,19718.67,19972.83,19679.23,19932.96,4795940
2025-02-25,JPX,19932.96,20424.11,19893.09,20383.34,9722707
2025-02-26,JPX,20383.34,20693.42,20342.57,20652.12,9267130
2025-02-27,JPX,20652.12,20693.42,20215.24,20255.75,7288411
2025-02-28,JPX,20255.75,20296.26,19958.49,19998.49,9398215
2025-03-01,JPX,19998.49,20038.49,19560.32,19599.52,8892393
2025-03-02,JPX,19599.52,19673.28,19560.32,19634.01,8838012
2025-03-03,JPX,19634.01,19807.35,19594.74,19767.81,2361637
2025-03-04,JPX,19767.81,20314.30,19728.27,20273.75,8750831
2025-03-05,JPX,20273.75,20314.30,19714.89,19754.40,3536698
2025-03-06,JPX,19754.40,20035.10,19714.89,19995.11,5601820
2025-03-07,JPX,19995.11,20164.24,19955.12,20123.99,8269266
2025-03-08,JPX,20123.99,20426.01,20083.74,20385.24,6848482
2025-03-09,JPX,20385.24,20599.33,20344.47,20558.21,3560446
2025-03-10,JPX,20558.21,20795.84,20517.09,20754.33,7307514
2025-03-11,JPX,20754.33,20795.84,20644.99,20686.36,3303451
2025-03-12,JPX,20686.36,21214.54,20644.99,21172.20,2549847
2025-03-13,JPX,21172.20,21373.97,21129.86,21331.31,4654410
2025-03-14,JPX,21331.31,21679.32,21288.65,21636.05,6414468
2025-03-15,JPX,21636.05,21792.57,21592.78,21749.07,2525250
2025-03-16,JPX,21749.07,21864.09,21705.57,21820.45,8391921
2025-03-17,JPX,21820.45,22022.91,21776.81,21978.95,8565982
2025-03-18,JPX,21978.95,22056.78,21934.99,22012.75,2470444
2025-03-19,JPX,22012.75,22056.78,21944.29,21988.27,9782785
2025-03-20,JPX,21988.27,22773.55,21944.29,22728.09,3780133
2025-03-21,JPX,22728.09,23053.66,22682.63,23007.64,9590899
2025-02-21,SSE,3500.00,3507.00,3484.07,3491.05,6577225
2025-02-22,SSE,3491.05,3498.03,3443.10,3450.00,8115349
2025-02-23,SSE,3450.00,3478.02,3443.10,3471.08,6595713
2025-02-24,SSE,3471.08,3513.41,3464.14,3506.40,4977721
2025-02-25,SSE,3506.40,3513.41,3458.99,3465.92,7077104
2025-02-26,SSE,3465.92,3507.71,3458.99,3500.71,3286849
2025-02-27,SSE,3500.71,3581.16,3493.71,3574.01,4931936
2025-02-28,SSE,3574.01,3587.64,3566.86,3580.48,7934374
2025-03-01,SSE,3580.48,3605.86,3573.32,3598.66,6953673
2025-03-02,SSE,3598.66,3641.02,3591.46,3633.75,5107361
2025-03-03,SSE,3633.75,3641.02,3587.73,3594.92,8620768
2025-03-04,SSE,3594.92,3602.11,3563.01,3570.15,6762244
2025-03-05,SSE,3570.15,3577.29,3471.68,3478.64,5624361
2025-03-06,SSE,3478.64,3493.42,3471.68,3486.45,4363087
2025-03-07,SSE,3486.45,3515.87,3479.48,3508.85,8320059
2025-03-08,SSE,3508.85,3516.17,3501.83,3509.15,1602853
2025-03-09,SSE,3509.15,3637.29,3502.13,3630.03,3719194
2025-03-10,SSE,3630.03,3665.73,3622.77,3658.41,7877918
2025-03-11,SSE,3658.41,3751.61,3651.09,3744.12,5633329
2025-03-12,SSE,3744.12,3751.61,3733.06,3740.54,9685620
2025-03-13,SSE,3740.54,3748.02,3724.89,3732.35,8700167
2025-03-14,SSE,3732.35,3771.22,3724.89,3763.69,1802003
2025-03-15,SSE,3763.69,3771.22,3721.36,3728.82,7792481
2025-03-16,SSE,3728.82,3770.86,3721.36,3763.33,9125970
2025-03-17,SSE,3763.33,3770.86,3693.81,3701.21,3847957
2025-03-18,SSE,3701.21,3708.61,3654.29,3661.61,3567084
2025-03-19,SSE,3661.61,3668.93,3623.12,3630.38,1033991
2025-03-20,SSE,3630.38,3637.64,3590.98,3598.18,3291776
2025-03-21,SSE,3598.18,3643.91,3590.98,3636.64,7493085
2025-02-21,HKEX,25000.00,25050.00,24745.06,24794.65,4563487
2025-02-22,HKEX,24794.65,24844.24,24621.96,24671.30,5590549
2025-02-23,HKEX,24671.30,25028.06,24621.96,24978.10,4089832
2025-02-24,HKEX,24978.10,25415.88,24928.14,25365.15,2374835
2025-02-25,HKEX,25365.15,25415.88,25181.68,25232.14,4095413
2025-02-26,HKEX,25232.14,25282.60,25174.04,25224.49,5352422
2025-02-27,HKEX,25224.49,25728.26,25174.04,25676.91,6312891
2025-02-28,HKEX,25676.91,25737.27,25625.56,25685.90,5814519
2025-03-01,HKEX,25685.90,26161.50,25634.53,26109.28,6557488
2025-03-02,HKEX,26109.28,26548.38,26057.06,26495.39,9995564
2025-03-03,HKEX,26495.39,26548.55,26442.40,26495.56,1811686
2025-03-04,HKEX,26495.56,26809.31,26442.57,26755.80,9243390
2025-03-05,HKEX,26755.80,26809.31,26309.80,26362.53,5900752
2025-03-06,HKEX,26362.53,26895.55,26309.80,26841.87,3041359
2025-03-07,HKEX,26841.87,27213.31,26788.19,27158.99,1710013
2025-03-08,HKEX,27158.99,27213.31,26705.39,26758.91,5926147
2025-03-09,HKEX,26758.91,26812.43,26687.75,26741.23,3376385
2025-03-10,HKEX,26741.23,26794.71,26614.18,26667.52,8501990
2025-03-11,HKEX,26667.52,26971.22,26614.18,26917.39,3229669
2025-03-12,HKEX,26917.39,26971.22,26742.18,26795.77,1581866
2025-03-13,HKEX,26795.77,27118.40,26742.18,27064.27,2541353
2025-03-14,HKEX,27064.27,27237.68,27010.14,27183.31,6582248
2025-03-15,HKEX,27183.31,27237.68,26980.26,27034.33,2271059
2025-03-16,HKEX,27034.33,27088.40,26685.07,26738.55,5390209
2025-03-17,HKEX,26738.55,27035.80,26685.07,26981.84,2529915
2025-03-18,HKEX,26981.84,27124.26,26927.88,27070.12,8360963
2025-03-19,HKEX,27070.12,27124.26,26933.08,26987.05,7316504
2025-03-20,HKEX,26987.05,27041.02,26922.97,26976.92,1842741
2025-03-21,HKEX,26976.92,27030.87,26704.48,26758.00,7325725
2025-02-21,Euronext,4000.00,4008.00,3976.07,3984.04,8875111
2025-02-22,Euronext,3984.04,4006.15,3976.07,3998.15,8074340
2025-02-23,Euronext,3998.15,4006.15,3975.09,3983.06,5259194
2025-02-24,Euronext,3983.06,4008.60,3975.09,4000.60,1503131
2025-02-25,Euronext,4000.60,4009.77,3992.60,4001.77,8320402
2025-02-26,Euronext,4001.77,4068.90,3993.77,4060.78,9812403
2025-02-27,Euronext,4060.78,4092.30,4052.66,4084.13,2468493
2025-02-28,Euronext,4084.13,4124.14,4075.96,4115.91,9161201
2025-03-01,Euronext,4115.91,4136.76,4107.68,4128.50,7649362
2025-03-02,Euronext,4128.50,4136.76,4092.81,4101.01,1613528
2025-03-03,Euronext,4101.01,4109.21,4086.57,4094.76,8030358
2025-03-04,Euronext,4094.76,4123.46,4086.57,4115.23,8586328
2025-03-05,Euronext,4115.23,4164.43,4107.00,4156.12,1290607
2025-03-06,Euronext,4156.12,4164.43,4146.05,4154.36,8463455
2025-03-07,Euronext,4154.36,4243.08,4146.05,4234.61,6776550
2025-03-08,Euronext,4234.61,4316.50,4226.14,4307.88,5266149
2025-03-09,Euronext,4307.88,4329.55,4299.26,4320.91,5335711
2025-03-10,Euronext,4320.91,4361.50,4312.27,4352.79,2791283
2025-03-11,Euronext,4352.79,4432.81,4344.08,4423.96,7419641
2025-03-12,Euronext,4423.96,4475.97,4415.11,4467.04,2991289
2025-03-13,Euronext,4467.04,4511.21,4458.11,4502.21,3606405
2025-03-14,Euronext,4502.21,4556.72,4493.21,4547.62,8904109
2025-03-15,Euronext,4547.62,4614.14,4538.52,4604.93,3367564
2025-03-16,Euronext,4604.93,4614.14,4546.51,4555.62,5245170
2025-03-17,Euronext,4555.62,4564.73,4509.19,4518.23,8833457
2025-03-18,Euronext,4518.23,4527.27,4503.18,4512.20,9927558
2025-03-19,Euronext,4512.20,4546.89,4503.18,4537.81,7243627
2025-03-20,Euronext,4537.81,4579.51,4528.73,4570.37,6140518
2025-03-21,Euronext,4570.37,4585.37,4561.23,4576.22,1492291
2025-02-21,TSX,20000.00,20040.00,19893.96,19933.83,8720527
2025-02-22,TSX,19933.83,20345.32,19893.96,20304.71,4907137
2025-02-23,TSX,20304.71,20345.32,20256.59,20297.18,4329810
2025-02-24,TSX,20297.18,20509.12,20256.59,20468.18,5422562
2025-02-25,TSX,20468.18,20509.12,20217.02,20257.54,5957475
2025-02-26,TSX,20257.54,20436.15,20217.02,20395.36,5058861
2025-02-27,TSX,20395.36,20436.15,20224.44,20264.97,6723228
2025-02-28,TSX,20264.97,20305.50,20182.88,20223.33,8085227
2025-03-01,TSX,20223.33,20434.78,20182.88,20393.99,9802496
2025-03-02,TSX,20393.99,20518.15,20353.20,20477.20,7508794
2025-03-03,TSX,20477.20,20749.22,20436.25,20707.80,5376845
2025-03-04,TSX,20707.80,20842.77,20666.38,20801.17,6436988
2025-03-05,TSX,20801.17,21363.48,20759.57,21320.84,7809391
2025-03-06,TSX,21320.84,21647.64,21278.20,21604.43,2529904
2025-03-07,TSX,21604.43,21767.83,21561.22,21724.38,3386667
2025-03-08,TSX,21724.38,21815.94,21680.93,21772.40,6582278
2025-03-09,TSX,21772.40,21815.94,21364.86,21407.68,2810330
2025-03-10,TSX,21407.68,21450.50,20846.79,20888.57,1645891
2025-03-11,TSX,20888.57,21214.45,20846.79,21172.11,7403670
2025-03-12,TSX,21172.11,21345.60,21129.77,21302.99,4726771
2025-03-13,TSX,21302.99,21345.60,20986.72,21028.78,1329222
2025-03-14,TSX,21028.78,21485.72,20986.72,21442.83,1028159
2025-03-15,TSX,21442.83,21485.72,20976.95,21018.99,2191048
2025-03-16,TSX,21018.99,21061.03,20623.64,20664.97,1746438
2025-03-17,TSX,20664.97,20706.30,20488.46,20529.52,4234882
2025-03-18,TSX,20529.52,20570.58,20201.93,20242.41,7336369
2025-03-19,TSX,20242.41,20609.64,20201.93,20568.50,4737848
2025-03-20,TSX,20568.50,20897.91,20527.36,20856.20,7434529
2025-03-21,TSX,20856.20,20897.91,20707.26,20748.76,5376402
2025-02-21,BSE,40000.00,40080.00,39709.11,39788.69,7648266
2025-02-22,BSE,39788.69,39868.27,39358.38,39437.25,3922677
2025-02-23,BSE,39437.25,39516.12,39244.86,39323.51,8094123
2025-02-24,BSE,39323.51,40224.84,39244.86,40144.55,6805279
2025-02-25,BSE,40144.55,40224.84,39632.47,39711.89,3961713
2025-02-26,BSE,39711.89,39791.31,38402.98,38479.94,1987917
2025-02-27,BSE,38479.94,38859.33,38402.98,38781.77,9735859
2025-02-28,BSE,38781.77,38859.33,38009.21,38085.38,2281773
2025-03-01,BSE,38085.38,38161.55,37816.03,37891.81,5623439
2025-03-02,BSE,37891.81,38706.96,37816.03,38629.70,7686443
2025-03-03,BSE,38629.70,38841.54,38552.44,38764.01,8818715
2025-03-04,BSE,38764.01,39016.09,38686.48,38938.21,7779342
2025-03-05,BSE,38938.21,39016.09,38596.29,38673.64,1959689
2025-03-06,BSE,38673.64,39187.02,38596.29,39108.80,7414526
2025-03-07,BSE,39108.80,39187.02,38562.01,38639.29,9003400
2025-03-08,BSE,38639.29,38716.57,38437.37,38514.40,2636636
2025-03-09,BSE,38514.40,39072.59,38437.37,38994.60,6654635
2025-03-10,BSE,38994.60,39898.67,38916.61,39819.03,7247179
2025-03-11,BSE,39819.03,39898.67,38657.53,38735.00,9248172
2025-03-12,BSE,38735.00,39819.45,38657.53,39739.97,8194678
2025-03-13,BSE,39739.97,39819.45,39256.86,39335.53,4668779
2025-03-14,BSE,39335.53,39414.20,38960.04,39038.12,2561773
2025-03-15,BSE,39038.12,39116.20,38726.05,38803.66,4716754
2025-03-16,BSE,38803.66,39356.10,38726.05,39277.54,6484095
2025-03-17,BSE,39277.54,39356.10,39186.24,39264.77,9056982
2025-03-18,BSE,39264.77,39343.30,39101.01,39179.37,2352454
2025-03-19,BSE,39179.37,39389.30,39101.01,39310.68,1640832
2025-03-20,BSE,39310.68,39415.41,39232.06,39336.74,7124007
2025-03-21,BSE,39336.74,39415.41,38140.46,38216.89,4367986
2025-02-21,ASX,7000.00,7014.00,6979.03,6993.02,4988255
2025-02-22,ASX,6993.02,7007.01,6958.57,6972.52,7920329
2025-02-23,ASX,6972.52,7000.10,6958.57,6986.13,1584483
2025-02-24,ASX,6986.13,7000.10,6955.89,6969.83,8827334
2025-02-25,ASX,6969.83,7022.58,6955.89,7008.56,3763983
2025-02-26,ASX,7008.56,7062.40,6994.54,7048.30,7102531
2025-02-27,ASX,7048.30,7104.71,7034.20,7090.53,7473955
2025-02-28,ASX,7090.53,7112.87,7076.35,7098.67,3308323
2025-03-01,ASX,7098.67,7112.87,6993.69,7007.71,4999306
2025-03-02,ASX,7007.71,7045.93,6993.69,7031.87,5879628
2025-03-03,ASX,7031.87,7091.91,7017.81,7077.75,8000164
2025-03-04,ASX,7077.75,7131.08,7063.59,7116.85,1966494
2025-03-05,ASX,7116.85,7131.08,7073.97,7088.15,5256657
2025-03-06,ASX,7088.15,7121.91,7073.97,7107.69,9311210
2025-03-07,ASX,7107.69,7129.55,7093.47,7115.32,1223601
2025-03-08,ASX,7115.32,7178.08,7101.09,7163.75,8359225
2025-03-09,ASX,7163.75,7259.95,7149.42,7245.46,4737756
2025-03-10,ASX,7245.46,7259.95,7152.80,7167.13,5024599
2025-03-11,ASX,7167.13,7230.38,7152.80,7215.95,5121974
2025-03-12,ASX,7215.95,7243.67,7201.52,7229.21,2999585
2025-03-13,ASX,7229.21,7243.67,7120.16,7134.43,6099115
2025-03-14,ASX,7134.43,7148.70,6973.67,6987.65,5470916
2025-03-15,ASX,6987.65,7006.77,6973.67,6992.78,1846172
2025-03-16,ASX,6992.78,7089.81,6978.79,7075.66,7087771
2025-03-17,ASX,7075.66,7109.04,7061.51,7094.85,8345748
2025-03-18,ASX,7094.85,7155.87,7080.66,7141.59,3036129
2025-03-19,ASX,7141.59,7163.09,7127.31,7148.79,2807079
2025-03-20,ASX,7148.79,7240.67,7134.49,7226.22,2129584
2025-03-21,ASX,7226.22,7285.53,7211.77,7270.99,2639455
