date,identifier,open,high,low,close,volume
2025-03-10,JPY,110.0749,110.1850,109.7859,109.8958,2938251
2025-03-11,JPY,109.8958,110.0057,109.5999,109.7096,2046403
2025-03-12,JPY,109.7096,109.8193,109.1629,109.2722,7001781
2025-03-13,JPY,109.2722,109.3815,108.5211,108.6297,7563466
2025-03-14,JPY,108.6297,109.1734,108.5211,109.0643,8691661
2025-03-15,JPY,109.0643,109.8831,108.9552,109.7733,6808382
2025-03-16,JPY,109.7733,109.8831,109.0233,109.1324,3702941
2025-03-17,JPY,109.1324,109.5352,109.0233,109.4258,7374556
2025-03-18,JPY,109.4258,109.5352,109.2728,109.3822,7120450
2025-03-19,JPY,109.3822,109.4916,109.2331,109.3424,1670366
2025-03-20,JPY,109.3424,109.5051,109.2331,109.3957,8177380
2025-03-21,JPY,109.3957,109.5051,108.9885,109.0976,5829838
2025-02-21,GBP,0.7800,0.7808,0.7791,0.7799,3855307
2025-02-22,GBP,0.7799,0.7830,0.7791,0.7822,3059583
2025-02-23,GBP,0.7822,0.7830,0.7769,0.7777,9754224
2025-02-24,GBP,0.7777,0.7785,0.7760,0.7768,3901996
2025-02-25,GBP,0.7768,0.7786,0.7760,0.7778,3424913
2025-02-26,GBP,0.7778,0.7786,0.7717,0.7725,2818199
2025-02-27,GBP,0.7725,0.7740,0.7717,0.7732,1097919
2025-02-28,GBP,0.7732,0.7740,0.7715,0.7723,4849477
2025-03-01,GBP,0.7723,0.7738,0.7715,0.7730,2915831
2025-03-02,GBP,0.7730,0.7738,0.7671,0.7679,4746918
2025-03-03,GBP,0.7679,0.7687,0.7651,0.7659,4074634
2025-03-04,GBP,0.7659,0.7668,0.7651,0.7660,5054045
2025-03-05,GBP,0.7660,0.7668,0.7623,0.7631,6134988
2025-03-06,GBP,0.7631,0.7642,0.7623,0.7634,4187672
2025-03-07,GBP,0.7634,0.7679,0.7626,0.7671,6704344
2025-03-08,GBP,0.7671,0.7679,0.7612,0.7620,3936780
2025-03-09,GBP,0.7620,0.7662,0.7612,0.7654,3149797
2025-03-10,GBP,0.7654,0.7749,0.7646,0.7741,4665128
2025-03-11,GBP,0.7741,0.7776,0.7733,0.7768,2710708
2025-03-12,GBP,0.7768,0.7794,0.7760,0.7786,6191675
2025-03-13,GBP,0.7786,0.7815,0.7778,0.7807,3631668
2025-03-14,GBP,0.7807,0.7815,0.7771,0.7779,1275845
2025-03-15,GBP,0.7779,0.7838,0.7771,0.7830,5410548
2025-03-16,GBP,0.7830,0.7838,0.7800,0.7808,6436679
2025-03-17,GBP,0.7808,0.7820,0.7800,0.7812,2248325
2025-03-18,GBP,0.7812,0.7823,0.7804,0.7815,7535916
2025-03-19,GBP,0.7815,0.7823,0.7786,0.7794,6650133
2025-03-20,GBP,0.7794,0.7824,0.7786,0.7816,3075735
2025-03-21,GBP,0.7816,0.7824,0.7775,0.7783,7967458
2025-02-21,AUD,1.4000,1.4026,1.3986,1.4012,9476474
2025-02-22,AUD,1.4012,1.4070,1.3998,1.4056,8293834
2025-02-23,AUD,1.4056,1.4070,1.4031,1.4045,6648894
2025-02-24,AUD,1.4045,1.4097,1.4031,1.4083,3705397
2025-02-25,AUD,1.4083,1.4140,1.4069,1.4126,5428421
2025-02-26,AUD,1.4126,1.4177,1.4112,1.4163,3571049
2025-02-27,AUD,1.4163,1.4192,1.4149,1.4178,7976686
2025-02-28,AUD,1.4178,1.4226,1.4164,1.4212,2492978
2025-03-01,AUD,1.4212,1.4226,1.4181,1.4195,2109058
2025-03-02,AUD,1.4195,1.4212,1.4181,1.4198,6031275
2025-03-03,AUD,1.4198,1.4212,1.4171,1.4185,9115031
2025-03-04,AUD,1.4185,1.4222,1.4171,1.4208,2896701
2025-03-05,AUD,1.4208,1.4235,1.4194,1.4221,1476520
2025-03-06,AUD,1.4221,1.4267,1.4207,1.4253,3340470
2025-03-07,AUD,1.4253,1.4267,1.4226,1.4240,4276260
2025-03-08,AUD,1.4240,1.4286,1.4226,1.4272,7833698
2025-03-09,AUD,1.4272,1.4286,1.4252,1.4266,7469449
2025-03-10,AUD,1.4266,1.4300,1.4252,1.4286,6960275
2025-03-11,AUD,1.4286,1.4300,1.4249,1.4263,3218387
2025-03-12,AUD,1.4263,1.4292,1.4249,1.4278,5936415
2025-03-13,AUD,1.4278,1.4302,1.4264,1.4288,8099077
2025-03-14,AUD,1.4288,1.4323,1.4274,1.4309,2161904
2025-03-15,AUD,1.4309,1.4345,1.4295,1.4331,7781755
2025-03-16,AUD,1.4331,1.4385,1.4317,1.4371,7882480
2025-03-17,AUD,1.4371,1.4398,1.4357,1.4384,4209680
2025-03-18,AUD,1.4384,1.4405,1.4370,1.4391,6037541
2025-03-19,AUD,1.4391,1.4443,1.4377,1.4429,9081620
2025-03-20,AUD,1.4429,1.4477,1.4415,1.4463,1115859
2025-03-21,AUD,1.4463,1.4477,1.4445,1.4459,5726516
2025-02-21,CAD,1.3000,1.3013,1.2929,1.2942,9963399
2025-02-22,CAD,1.2942,1.2955,1.2886,1.2899,1821673
2025-02-23,CAD,1.2899,1.2912,1.2818,1.2831,8136665
2025-02-24,CAD,1.2831,1.2901,1.2818,1.2888,4195430
2025-02-25,CAD,1.2888,1.2915,1.2875,1.2902,3122475
2025-02-26,CAD,1.2902,1.2915,1.2881,1.2894,5840324
2025-02-27,CAD,1.2894,1.2930,1.2881,1.2917,5082818
2025-02-28,CAD,1.2917,1.2952,1.2904,1.2939,3337734
2025-03-01,CAD,1.2939,1.2952,1.2925,1.2938,8411062
2025-03-02,CAD,1.2938,1.3003,1.2925,1.2990,8708895
2025-03-03,CAD,1.2990,1.3003,1.2964,1.2977,2232555
2025-03-04,CAD,1.2977,1.2990,1.2915,1.2928,7761084
2025-03-05,CAD,1.2928,1.2968,1.2915,1.2955,8377670
2025-03-06,CAD,1.2955,1.3019,1.2942,1.3006,7537495
2025-03-07,CAD,1.3006,1.3030,1.2993,1.3017,4162433
2025-03-08,CAD,1.3017,1.3030,1.2996,1.3009,6851405
2025-03-09,CAD,1.3009,1.3029,1.2996,1.3016,6787652
2025-03-10,CAD,1.3016,1.3029,1.3003,1.3016,3690209
2025-03-11,CAD,1.3016,1.3060,1.3003,1.3047,9477944
2025-03-12,CAD,1.3047,1.3105,1.3034,1.3092,7847302
2025-03-13,CAD,1.3092,1.3136,1.3079,1.3123,7008916
2025-03-14,CAD,1.3123,1.3179,1.3110,1.3166,7718885
2025-03-15,CAD,1.3166,1.3248,1.3153,1.3235,7527148
2025-03-16,CAD,1.3235,1.3248,1.3215,1.3228,8224455
2025-03-17,CAD,1.3228,1.3283,1.3215,1.3270,7432392
2025-03-18,CAD,1.3270,1.3306,1.3257,1.3293,4663006
2025-03-19,CAD,1.3293,1.3306,1.3243,1.3256,7162056
2025-03-20,CAD,1.3256,1.3307,1.3243,1.3294,5310552
2025-03-21,CAD,1.3294,1.3316,1.3281,1.3303,8451939
2025-02-21,CHF,0.9500,0.9548,0.9490,0.9538,8944030
2025-02-22,CHF,0.9538,0.9548,0.9524,0.9534,6854453
2025-02-23,CHF,0.9534,0.9544,0.9508,0.9518,7389073
2025-02-24,CHF,0.9518,0.9528,0.9471,0.9480,8742249
2025-02-25,CHF,0.9480,0.9489,0.9444,0.9453,7738323
2025-02-26,CHF,0.9453,0.9462,0.9428,0.9437,6061909
2025-02-27,CHF,0.9437,0.9480,0.9428,0.9471,1281742
2025-02-28,CHF,0.9471,0.9487,0.9462,0.9478,3587330
2025-03-01,CHF,0.9478,0.9487,0.9464,0.9473,3124321
2025-03-02,CHF,0.9473,0.9492,0.9464,0.9483,8720538
2025-03-03,CHF,0.9483,0.9492,0.9377,0.9386,6180346
2025-03-04,CHF,0.9386,0.9453,0.9377,0.9444,9230830
2025-03-05,CHF,0.9444,0.9453,0.9391,0.9400,6598553
2025-03-06,CHF,0.9400,0.9409,0.9374,0.9383,2741674
2025-03-07,CHF,0.9383,0.9392,0.9298,0.9307,7905052
2025-03-08,CHF,0.9307,0.9329,0.9298,0.9320,8511811
2025-03-09,CHF,0.9320,0.9346,0.9311,0.9337,3675349
2025-03-10,CHF,0.9337,0.9346,0.9264,0.9273,3236593
2025-03-11,CHF,0.9273,0.9282,0.9239,0.9248,3827339
2025-03-12,CHF,0.9248,0.9257,0.9222,0.9231,3098826
2025-03-13,CHF,0.9231,0.9244,0.9222,0.9235,7885231
2025-03-14,CHF,0.9235,0.9254,0.9226,0.9245,9545316
2025-03-15,CHF,0.9245,0.9254,0.9191,0.9200,9105605
2025-03-16,CHF,0.9200,0.9224,0.9191,0.9215,7554474
2025-03-17,CHF,0.9215,0.9297,0.9206,0.9288,6515322
2025-03-18,CHF,0.9288,0.9297,0.9230,0.9239,2053433
2025-03-19,CHF,0.9239,0.9248,0.9203,0.9212,3682321
2025-03-20,CHF,0.9212,0.9286,0.9203,0.9277,6377126
2025-03-21,CHF,0.9277,0.9304,0.9268,0.9295,4969228
2025-02-21,CNY,6.8000,6.8277,6.7932,6.8209,3423453
2025-02-22,CNY,6.8209,6.8277,6.8037,6.8105,4995089
2025-02-23,CNY,6.8105,6.8173,6.7751,6.7819,2406624
2025-02-24,CNY,6.7819,6.7887,6.7696,6.7764,1518168
2025-02-25,CNY,6.7764,6.8145,6.7696,6.8077,8196075
2025-02-26,CNY,6.8077,6.8145,6.7752,6.7820,2099921
2025-02-27,CNY,6.7820,6.7888,6.7460,6.7528,8465208
2025-02-28,CNY,6.7528,6.7925,6.7460,6.7857,3877703
2025-03-01,CNY,6.7857,6.8018,6.7789,6.7950,7117052
2025-03-02,CNY,6.7950,6.8018,6.7734,6.7802,7008455
2025-03-03,CNY,6.7802,6.7910,6.7734,6.7842,1108156
2025-03-04,CNY,6.7842,6.8440,6.7774,6.8372,1406390
2025-03-05,CNY,6.8372,6.8614,6.8304,6.8545,1270030
2025-03-06,CNY,6.8545,6.8614,6.8475,6.8544,7917648
2025-03-07,CNY,6.8544,6.8806,6.8475,6.8737,2952161
2025-03-08,CNY,6.8737,6.8806,6.8465,6.8534,9670574
2025-03-09,CNY,6.8534,6.8870,6.8465,6.8801,7890561
2025-03-10,CNY,6.8801,6.9166,6.8732,6.9097,5939260
2025-03-11,CNY,6.9097,6.9166,6.8846,6.8915,7380988
2025-03-12,CNY,6.8915,6.9451,6.8846,6.9382,3432917
2025-03-13,CNY,6.9382,6.9451,6.8925,6.8994,7136243
2025-03-14,CNY,6.8994,6.9063,6.8819,6.8888,1173341
2025-03-15,CNY,6.8888,6.8957,6.8390,6.8458,8474192
2025-03-16,CNY,6.8458,6.8526,6.8175,6.8243,8689819
2025-03-17,CNY,6.8243,6.8822,6.8175,6.8753,1045009
2025-03-18,CNY,6.8753,6.9656,6.8684,6.9586,2396552
2025-03-19,CNY,6.9586,6.9805,6.9516,6.9735,2033925
2025-03-20,CNY,6.9735,6.9805,6.9485,6.9555,4121581
2025-03-21,CNY,6.9555,6.9687,6.9485,6.9617,3312902
2025-02-21,HKD,7.8000,7.8335,7.7922,7.8257,2050258
2025-02-22,HKD,7.8257,7.8335,7.8110,7.8188,1744448
2025-02-23,HKD,7.8188,7.8266,7.8100,7.8178,7710831
2025-02-24,HKD,7.8178,7.8386,7.8100,7.8308,2497076
2025-02-25,HKD,7.8308,7.8446,7.8230,7.8368,5182207
2025-02-26,HKD,7.8368,7.8471,7.8290,7.8393,4910136
2025-02-27,HKD,7.8393,7.8471,7.8295,7.8373,3282031
2025-02-28,HKD,7.8373,7.8500,7.8295,7.8422,1611284
2025-03-01,HKD,7.8422,7.8639,7.8344,7.8560,8838578
2025-03-02,HKD,7.8560,7.8687,7.8481,7.8608,2103343
2025-03-03,HKD,7.8608,7.8726,7.8529,7.8647,2039174
2025-03-04,HKD,7.8647,7.8831,7.8568,7.8752,9819375
2025-03-05,HKD,7.8752,7.9109,7.8673,7.9030,7234599
2025-03-06,HKD,7.9030,7.9335,7.8951,7.9256,2567657
2025-03-07,HKD,7.9256,7.9399,7.9177,7.9320,3310542
2025-03-08,HKD,7.9320,7.9399,7.9200,7.9279,3892703
2025-03-09,HKD,7.9279,7.9444,7.9200,7.9365,5431497
2025-03-10,HKD,7.9365,7.9560,7.9286,7.9481,1820067
2025-03-11,HKD,7.9481,7.9560,7.9300,7.9379,8472404
2025-03-12,HKD,7.9379,7.9484,7.9300,7.9405,7270447
2025-03-13,HKD,7.9405,7.9533,7.9326,7.9454,3597934
2025-03-14,HKD,7.9454,7.9533,7.9226,7.9305,1795693
2025-03-15,HKD,7.9305,7.9407,7.9226,7.9328,9161551
2025-03-16,HKD,7.9328,7.9407,7.9025,7.9104,2202039
2025-03-17,HKD,7.9104,7.9350,7.9025,7.9271,2130844
2025-03-18,HKD,7.9271,7.9562,7.9192,7.9483,1520330
2025-03-19,HKD,7.9483,7.9655,7.9404,7.9575,2296943
2025-03-20,HKD,7.9575,7.9828,7.9495,7.9748,2097397
2025-03-21,HKD,7.9748,8.0036,7.9668,7.9956,6185054
2025-02-21,NZD,1.5000,1.5015,1.4969,1.4984,6609479
2025-02-22,NZD,1.4984,1.4999,1.4931,1.4946,4251321
2025-02-23,NZD,1.4946,1.4961,1.4901,1.4916,7982839
2025-02-24,NZD,1.4916,1.4931,1.4872,1.4887,2361171
2025-02-25,NZD,1.4887,1.4902,1.4803,1.4818,6403496
2025-02-26,NZD,1.4818,1.4873,1.4803,1.4858,8296068
2025-02-27,NZD,1.4858,1.4873,1.4834,1.4849,5793022
2025-02-28,NZD,1.4849,1.4864,1.4831,1.4846,2070038
2025-03-01,NZD,1.4846,1.4887,1.4831,1.4872,2954691
2025-03-02,NZD,1.4872,1.4900,1.4857,1.4885,5981578
2025-03-03,NZD,1.4885,1.4900,1.4867,1.4882,3592123
2025-03-04,NZD,1.4882,1.4959,1.4867,1.4944,7199702
2025-03-05,NZD,1.4944,1.4961,1.4929,1.4946,9095977
2025-03-06,NZD,1.4946,1.4992,1.4931,1.4977,3551183
2025-03-07,NZD,1.4977,1.4992,1.4926,1.4941,8620309
2025-03-08,NZD,1.4941,1.5046,1.4926,1.5031,9568721
2025-03-09,NZD,1.5031,1.5052,1.5016,1.5037,9618202
2025-03-10,NZD,1.5037,1.5089,1.5022,1.5074,6155660
2025-03-11,NZD,1.5074,1.5089,1.5046,1.5061,8128212
2025-03-12,NZD,1.5061,1.5076,1.5029,1.5044,4781604
2025-03-13,NZD,1.5044,1.5059,1.5012,1.5027,7030566
2025-03-14,NZD,1.5027,1.5042,1.4955,1.4970,6992344
2025-03-15,NZD,1.4970,1.4985,1.4954,1.4969,9377688
2025-03-16,NZD,1.4969,1.5012,1.4954,1.4997,8136745
2025-03-17,NZD,1.4997,1.5044,1.4982,1.5029,2330539
2025-03-18,NZD,1.5029,1.5106,1.5014,1.5091,6871793
2025-03-19,NZD,1.5091,1.5127,1.5076,1.5112,9845495
2025-03-20,NZD,1.5112,1.5141,1.5097,1.5126,9438358
2025-03-21,NZD,1.5126,1.5141,1.5079,1.5094,7825904
