date,identifier,open,high,low,close,volume
2025-03-04,VTSAX,72.96,73.32,72.45,72.81,3794270
2025-03-05,VTSAX,72.81,73.17,72.19,72.55,1875900
2025-03-06,VTSAX,72.55,72.91,72.19,72.55,4158301
2025-03-07,VTSAX,72.55,74.66,72.19,74.29,4762620
2025-03-08,VTSAX,74.29,75.90,73.92,75.52,3441726
2025-03-09,VTSAX,75.52,75.90,75.02,75.40,4066791
2025-03-10,VTSAX,75.40,75.78,74.96,75.34,3014897
2025-03-11,VTSAX,75.34,76.23,74.96,75.85,2572732
2025-03-12,VTSAX,75.85,76.23,75.46,75.84,3963897
2025-03-13,VTSAX,75.84,76.57,75.46,76.19,567332
2025-03-14,VTSAX,76.19,77.01,75.81,76.63,4238111
2025-03-15,VTSAX,76.63,77.13,76.25,76.75,817336
2025-03-16,VTSAX,76.75,78.33,76.37,77.94,2747271
2025-03-17,VTSAX,77.94,79.33,77.55,78.94,3241028
2025-03-18,VTSAX,78.94,79.61,78.55,79.21,1061812
2025-03-19,VTSAX,79.21,79.61,78.25,78.64,1597810
2025-03-20,VTSAX,78.64,79.03,77.97,78.36,1685118
2025-03-21,VTSAX,78.36,80.23,77.97,79.83,3619762
2025-02-21,AGTHX,144.14,145.05,143.42,144.33,4048228
2025-02-22,AGTHX,144.33,145.95,143.61,145.22,4746463
2025-02-23,AGTHX,145.22,148.43,144.49,147.69,4208008
2025-02-24,AGTHX,147.69,149.57,146.95,148.83,2761098
2025-02-25,AGTHX,148.83,152.62,148.09,151.86,3188342
2025-02-26,AGTHX,151.86,153.87,151.10,153.10,2084686
2025-02-27,AGTHX,153.10,154.13,152.33,153.36,1800495
2025-02-28,AGTHX,153.36,158.77,152.59,157.98,1562136
2025-03-01,AGTHX,157.98,158.77,156.54,157.33,1987675
2025-03-02,AGTHX,157.33,159.17,156.54,158.38,2152323
2025-03-03,AGTHX,158.38,160.85,157.59,160.05,3261717
2025-03-04,AGTHX,160.05,162.41,159.25,161.60,4735075
2025-03-05,AGTHX,161.60,166.34,160.79,165.51,1976595
2025-03-06,AGTHX,165.51,166.34,159.66,160.46,1280354
2025-03-07,AGTHX,160.46,162.92,159.66,162.11,3858655
2025-03-08,AGTHX,162.11,168.13,161.30,167.29,4161700
2025-03-09,AGTHX,167.29,168.40,166.45,167.56,4020866
2025-03-10,AGTHX,167.56,168.86,166.72,168.02,3823426
2025-03-11,AGTHX,168.02,169.47,167.18,168.63,841555
2025-03-12,AGTHX,168.63,169.47,163.85,164.67,3158986
2025-03-13,AGTHX,164.67,165.49,162.33,163.15,1230127
2025-03-14,AGTHX,163.15,167.61,162.33,166.78,4621662
2025-03-15,AGTHX,166.78,172.92,165.95,172.06,965707
2025-03-16,AGTHX,172.06,175.28,171.20,174.41,4446706
2025-03-17,AGTHX,174.41,182.92,173.54,182.01,3132567
2025-03-18,AGTHX,182.01,185.38,181.10,184.46,4367773
2025-03-19,AGTHX,184.46,185.38,181.15,182.06,3251025
2025-03-20,AGTHX,182.06,186.67,181.15,185.74,4516002
2025-03-21,AGTHX,185.74,186.67,182.72,183.64,3326184
2025-02-21,VWELX,56.52,57.31,56.24,57.02,2464517
2025-02-22,VWELX,57.02,57.66,56.73,57.37,608354
2025-02-23,VWELX,57.37,57.66,57.08,57.37,2806414
2025-02-24,VWELX,57.37,57.66,57.05,57.34,2836240
2025-02-25,VWELX,57.34,57.72,57.05,57.43,2231236
2025-02-26,VWELX,57.43,58.22,57.14,57.93,4414819
2025-02-27,VWELX,57.93,58.90,57.64,58.61,2220272
2025-02-28,VWELX,58.61,59.38,58.32,59.08,1086038
2025-03-01,VWELX,59.08,60.39,58.78,60.09,4144732
2025-03-02,VWELX,60.09,60.39,59.53,59.83,1382489
2025-03-03,VWELX,59.83,60.60,59.53,60.30,1965329
2025-03-04,VWELX,60.30,60.60,59.72,60.02,4096138
2025-03-05,VWELX,60.02,60.32,59.36,59.66,1959191
2025-03-06,VWELX,59.66,60.77,59.36,60.47,2786621
2025-03-07,VWELX,60.47,60.77,60.14,60.44,1694506
2025-03-08,VWELX,60.44,61.05,60.14,60.75,4698170
2025-03-09,VWELX,60.75,61.25,60.45,60.95,3080529
2025-03-10,VWELX,60.95,62.21,60.65,61.90,3221549
2025-03-11,VWELX,61.90,62.21,60.89,61.20,3724222
2025-03-12,VWELX,61.20,62.27,60.89,61.96,756072
2025-03-13,VWELX,61.96,62.27,61.47,61.78,1811966
2025-03-14,VWELX,61.78,63.50,61.47,63.18,2868630
2025-03-15,VWELX,63.18,63.55,62.86,63.23,2152067
2025-03-16,VWELX,63.23,64.24,62.91,63.92,761211
2025-03-17,VWELX,63.92,64.92,63.60,64.60,4815470
2025-03-18,VWELX,64.60,64.92,64.17,64.49,3014557
2025-03-19,VWELX,64.49,65.64,64.17,65.31,2130308
2025-03-20,VWELX,65.31,65.64,64.88,65.21,3229829
2025-03-21,VWELX,65.21,65.54,64.54,64.86,1314074
2025-02-21,TRBCX,96.71,97.20,95.59,96.07,2681932
2025-02-22,TRBCX,96.07,96.55,95.29,95.77,1369205
2025-02-23,TRBCX,95.77,97.04,95.29,96.56,1391095
2025-02-24,TRBCX,96.56,98.09,96.08,97.60,2536690
2025-02-25,TRBCX,97.60,99.68,97.11,99.18,1349560
2025-02-26,TRBCX,99.18,100.75,98.68,100.25,851028
2025-02-27,TRBCX,100.25,100.75,99.32,99.82,607040
2025-02-28,TRBCX,99.82,102.62,99.32,102.11,3859391
2025-03-01,TRBCX,102.11,103.59,101.60,103.07,4931529
2025-03-02,TRBCX,103.07,104.32,102.55,103.80,2036360
2025-03-03,TRBCX,103.80,105.03,103.28,104.51,1739731
2025-03-04,TRBCX,104.51,105.03,103.47,103.99,3217911
2025-03-05,TRBCX,103.99,104.51,103.04,103.56,4605588
2025-03-06,TRBCX,103.56,104.08,102.40,102.91,1469296
2025-03-07,TRBCX,102.91,103.42,101.41,101.92,1600082
2025-03-08,TRBCX,101.92,102.50,101.41,101.99,4793657
2025-03-09,TRBCX,101.99,103.77,101.48,103.25,4491352
2025-03-10,TRBCX,103.25,103.77,102.31,102.82,1470644
2025-03-11,TRBCX,102.82,103.63,102.31,103.11,1191676
2025-03-12,TRBCX,103.11,103.63,101.66,102.17,4961743
2025-03-13,TRBCX,102.17,103.29,101.66,102.78,1677116
2025-03-14,TRBCX,102.78,103.29,101.26,101.77,1143623
2025-03-15,TRBCX,101.77,103.55,101.26,103.03,1842211
2025-03-16,TRBCX,103.03,104.80,102.51,104.28,3763217
2025-03-17,TRBCX,104.28,104.80,103.32,103.84,1084173
2025-03-18,TRBCX,103.84,104.89,103.32,104.37,1042438
2025-03-19,TRBCX,104.37,104.89,102.13,102.64,1190704
2025-03-20,TRBCX,102.64,103.42,102.13,102.91,2100816
2025-03-21,TRBCX,102.91,103.42,101.46,101.97,3018739
2025-02-21,FXAIX,59.69,60.75,59.39,60.45,2536680
2025-02-22,FXAIX,60.45,60.75,59.83,60.13,4305498
2025-02-23,FXAIX,60.13,60.43,58.86,59.16,3384940
2025-02-24,FXAIX,59.16,60.45,58.86,60.15,2348493
2025-02-25,FXAIX,60.15,60.58,59.85,60.28,2047270
2025-02-26,FXAIX,60.28,60.58,59.72,60.02,4897419
2025-02-27,FXAIX,60.02,61.17,59.72,60.87,4418910
2025-02-28,FXAIX,60.87,62.17,60.57,61.86,3186772
2025-03-01,FXAIX,61.86,62.81,61.55,62.50,3434098
2025-03-02,FXAIX,62.50,63.74,62.19,63.42,2775214
2025-03-03,FXAIX,63.42,64.49,63.10,64.17,960864
2025-03-04,FXAIX,64.17,64.49,62.99,63.31,4735872
2025-03-05,FXAIX,63.31,64.47,62.99,64.15,4590245
2025-03-06,FXAIX,64.15,65.08,63.83,64.76,1898990
2025-03-07,FXAIX,64.76,65.69,64.44,65.36,1055602
2025-03-08,FXAIX,65.36,66.32,65.03,65.99,1505828
2025-03-09,FXAIX,65.99,66.39,65.66,66.06,3207718
2025-03-10,FXAIX,66.06,66.39,64.72,65.05,4609680
2025-03-11,FXAIX,65.05,65.63,64.72,65.30,1908837
2025-03-12,FXAIX,65.30,65.63,64.50,64.82,1345114
2025-03-13,FXAIX,64.82,65.41,64.50,65.08,932786
2025-03-14,FXAIX,65.08,65.51,64.75,65.18,887164
2025-03-15,FXAIX,65.18,65.51,63.69,64.01,3832531
2025-03-16,FXAIX,64.01,64.69,63.69,64.37,2650045
2025-03-17,FXAIX,64.37,65.35,64.05,65.02,4277190
2025-03-18,FXAIX,65.02,67.55,64.69,67.21,994726
2025-03-19,FXAIX,67.21,67.87,66.87,67.53,2671893
2025-03-20,FXAIX,67.53,68.67,67.19,68.33,4300227
2025-03-21,FXAIX,68.33,68.67,67.62,67.96,4430674
2025-02-21,VINIX,85.54,89.91,85.11,89.46,620014
2025-02-22,VINIX,89.46,89.91,87.22,87.66,2170958
2025-02-23,VINIX,87.66,88.54,87.22,88.10,3163534
2025-02-24,VINIX,88.10,88.54,85.54,85.97,3058727
2025-02-25,VINIX,85.97,86.75,85.54,86.32,2096601
2025-02-26,VINIX,86.32,87.15,85.89,86.72,4475651
2025-02-27,VINIX,86.72,87.15,86.20,86.63,2842573
2025-02-28,VINIX,86.63,87.45,86.20,87.01,2521016
2025-03-01,VINIX,87.01,87.45,85.50,85.93,3196301
2025-03-02,VINIX,85.93,87.96,85.50,87.52,1355179
2025-03-03,VINIX,87.52,87.96,85.91,86.34,4306807
2025-03-04,VINIX,86.34,87.42,85.91,86.99,3880502
2025-03-05,VINIX,86.99,87.51,86.56,87.07,2804779
2025-03-06,VINIX,87.07,88.73,86.63,88.29,4261013
2025-03-07,VINIX,88.29,89.85,87.85,89.40,4022380
2025-03-08,VINIX,89.40,89.85,88.61,89.06,1624249
2025-03-09,VINIX,89.06,89.51,88.48,88.92,1104198
2025-03-10,VINIX,88.92,90.24,88.48,89.79,3675234
2025-03-11,VINIX,89.79,92.54,89.34,92.08,3597373
2025-03-12,VINIX,92.08,92.54,89.62,90.07,2166497
2025-03-13,VINIX,90.07,90.52,89.20,89.65,4290809
2025-03-14,VINIX,89.65,91.13,89.20,90.68,4788964
2025-03-15,VINIX,90.68,91.13,88.83,89.28,3516947
2025-03-16,VINIX,89.28,90.53,88.83,90.08,2421155
2025-03-17,VINIX,90.08,92.11,89.63,91.65,4616260
2025-03-18,VINIX,91.65,92.11,89.19,89.64,1377183
2025-03-19,VINIX,89.64,90.09,87.72,88.16,4242261
2025-03-20,VINIX,88.16,90.49,87.72,90.04,1767066
2025-03-21,VINIX,90.04,90.49,87.29,87.73,1392154
2025-02-21,DODGX,80.38,80.85,79.98,80.45,2679236
2025-02-22,DODGX,80.45,80.85,79.98,80.38,3191980
2025-02-23,DODGX,80.38,82.58,79.98,82.17,1334899
2025-02-24,DODGX,82.17,82.58,81.76,82.17,3810325
2025-02-25,DODGX,82.17,82.58,81.25,81.66,3387910
2025-02-26,DODGX,81.66,82.58,81.25,82.17,3285193
2025-02-27,DODGX,82.17,83.29,81.76,82.88,4013970
2025-02-28,DODGX,82.88,84.08,82.47,83.66,4789362
2025-03-01,DODGX,83.66,84.19,83.24,83.77,1298912
2025-03-02,DODGX,83.77,84.19,82.57,82.98,3191953
2025-03-03,DODGX,82.98,83.72,82.57,83.30,3972876
2025-03-04,DODGX,83.30,83.72,81.70,82.11,3676754
2025-03-05,DODGX,82.11,82.52,81.67,82.08,2217940
2025-03-06,DODGX,82.08,83.40,81.67,82.99,2407879
2025-03-07,DODGX,82.99,83.49,82.58,83.07,4790464
2025-03-08,DODGX,83.07,83.49,82.50,82.91,3534396
2025-03-09,DODGX,82.91,84.69,82.50,84.27,1082007
2025-03-10,DODGX,84.27,85.53,83.85,85.10,3289765
2025-03-11,DODGX,85.10,86.05,84.67,85.62,3106017
2025-03-12,DODGX,85.62,86.10,85.19,85.67,890883
2025-03-13,DODGX,85.67,86.10,85.20,85.63,2354678
2025-03-14,DODGX,85.63,88.83,85.20,88.39,900453
2025-03-15,DODGX,88.39,89.69,87.95,89.24,3117088
2025-03-16,DODGX,89.24,89.69,88.01,88.45,3525633
2025-03-17,DODGX,88.45,89.91,88.01,89.46,3851810
2025-03-18,DODGX,89.46,89.91,86.95,87.39,2848129
2025-03-19,DODGX,87.39,87.83,86.91,87.35,4306190
2025-03-20,DODGX,87.35,87.79,85.51,85.94,3699445
2025-03-21,DODGX,85.94,86.37,84.35,84.77,876510
2025-02-21,VBTLX,110.44,110.99,109.73,110.28,4615788
2025-02-22,VBTLX,110.28,110.83,109.36,109.91,2676794
2025-02-23,VBTLX,109.91,111.36,109.36,110.81,1847475
2025-02-24,VBTLX,110.81,111.74,110.26,111.18,1656803
2025-02-25,VBTLX,111.18,114.23,110.62,113.66,3361418
2025-02-26,VBTLX,113.66,114.23,112.33,112.89,2384788
2025-02-27,VBTLX,112.89,113.45,110.85,111.41,2977356
2025-02-28,VBTLX,111.41,111.97,108.58,109.13,2311637
2025-03-01,VBTLX,109.13,110.52,108.58,109.97,4290150
2025-03-02,VBTLX,109.97,111.98,109.42,111.42,2199344
2025-03-03,VBTLX,111.42,112.77,110.86,112.21,4818984
2025-03-04,VBTLX,112.21,115.30,111.65,114.73,3426489
2025-03-05,VBTLX,114.73,115.30,112.20,112.76,3496972
2025-03-06,VBTLX,112.76,113.54,112.20,112.98,1774234
2025-03-07,VBTLX,112.98,113.54,112.18,112.74,502708
2025-03-08,VBTLX,112.74,113.30,110.46,111.02,559022
2025-03-09,VBTLX,111.02,114.05,110.46,113.48,1441202
2025-03-10,VBTLX,113.48,114.09,112.91,113.52,1671605
2025-03-11,VBTLX,113.52,114.39,112.95,113.82,4615020
2025-03-12,VBTLX,113.82,114.39,112.14,112.70,3428118
2025-03-13,VBTLX,112.70,115.82,112.14,115.24,2014334
2025-03-14,VBTLX,115.24,115.82,113.82,114.39,2380149
2025-03-15,VBTLX,114.39,115.15,113.82,114.58,2708477
2025-03-16,VBTLX,114.58,115.19,114.01,114.62,1139768
2025-03-17,VBTLX,114.62,115.19,113.92,114.49,951658
2025-03-18,VBTLX,114.49,115.06,113.60,114.17,3047323
2025-03-19,VBTLX,114.17,114.74,112.81,113.38,4722781
2025-03-20,VBTLX,113.38,113.95,112.79,113.36,2315940
2025-03-21,VBTLX,113.36,115.52,112.79,114.95,1990672
2025-02-21,FPURX,67.76,68.97,67.42,68.63,4827129
2025-02-22,FPURX,68.63,69.42,68.29,69.07,1690101
2025-02-23,FPURX,69.07,69.96,68.72,69.61,1720911
2025-02-24,FPURX,69.61,70.65,69.26,70.30,2559424
2025-02-25,FPURX,70.30,71.18,69.95,70.83,2365016
2025-02-26,FPURX,70.83,71.18,68.83,69.18,3592864
2025-02-27,FPURX,69.18,71.43,68.83,71.07,1377353
2025-02-28,FPURX,71.07,71.43,70.59,70.94,3292677
2025-03-01,FPURX,70.94,71.29,70.53,70.88,3342506
2025-03-02,FPURX,70.88,72.22,70.53,71.86,4686167
2025-03-03,FPURX,71.86,72.77,71.50,72.41,2438106
2025-03-04,FPURX,72.41,72.96,72.05,72.60,3149201
2025-03-05,FPURX,72.60,73.80,72.24,73.43,3866667
2025-03-06,FPURX,73.43,74.35,73.06,73.98,4272993
2025-03-07,FPURX,73.98,74.52,73.61,74.15,2212892
2025-03-08,FPURX,74.15,74.52,72.29,72.65,2350797
2025-03-09,FPURX,72.65,73.01,71.41,71.77,1048529
2025-03-10,FPURX,71.77,73.97,71.41,73.60,2079697
2025-03-11,FPURX,73.60,74.71,73.23,74.34,2087526
2025-03-12,FPURX,74.34,74.71,73.06,73.43,1157364
2025-03-13,FPURX,73.43,74.02,73.06,73.65,3398716
2025-03-14,FPURX,73.65,74.27,73.28,73.90,1694020
2025-03-15,FPURX,73.90,75.69,73.53,75.31,722253
2025-03-16,FPURX,75.31,75.69,74.57,74.94,2694440
2025-03-17,FPURX,74.94,76.71,74.57,76.33,3156443
2025-03-18,FPURX,76.33,77.86,75.95,77.47,3965222
2025-03-19,FPURX,77.47,79.66,77.08,79.26,1917903
2025-03-20,FPURX,79.26,79.79,78.86,79.39,667432
2025-03-21,FPURX,79.39,80.36,78.99,79.96,2946636
2025-02-21,AEPGX,138.90,144.18,138.21,143.46,4142796
2025-02-22,AEPGX,143.46,144.18,139.78,140.48,4784186
2025-02-23,AEPGX,140.48,142.44,139.78,141.73,726182
2025-02-24,AEPGX,141.73,146.24,141.02,145.51,3588877
2025-02-25,AEPGX,145.51,146.24,143.44,144.16,3505643
2025-02-26,AEPGX,144.16,144.88,138.97,139.67,3324629
2025-02-27,AEPGX,139.67,140.37,137.23,137.92,2171228
2025-02-28,AEPGX,137.92,141.57,137.23,140.87,691183
2025-03-01,AEPGX,140.87,143.97,140.17,143.25,1241698
2025-03-02,AEPGX,143.25,146.40,142.53,145.67,4280492
2025-03-03,AEPGX,145.67,149.29,144.94,148.55,2437132
2025-03-04,AEPGX,148.55,151.09,147.81,150.34,899689
2025-03-05,AEPGX,150.34,152.91,149.59,152.15,3499853
2025-03-06,AEPGX,152.15,152.91,150.95,151.71,4011170
2025-03-07,AEPGX,151.71,152.47,150.26,151.02,2050823
2025-03-08,AEPGX,151.02,158.15,150.26,157.36,4190051
2025-03-09,AEPGX,157.36,158.15,155.45,156.23,2308394
2025-03-10,AEPGX,156.23,159.78,155.45,158.99,706377
2025-03-11,AEPGX,158.99,160.40,158.20,159.60,2391552
2025-03-12,AEPGX,159.60,160.82,158.80,160.02,4026867
2025-03-13,AEPGX,160.02,160.82,158.29,159.09,2610996
2025-03-14,AEPGX,159.09,159.89,157.45,158.24,4157403
2025-03-15,AEPGX,158.24,159.03,153.44,154.21,1470276
2025-03-16,AEPGX,154.21,154.98,153.06,153.83,1914570
2025-03-17,AEPGX,153.83,159.05,153.06,158.26,2685050
2025-03-18,AEPGX,158.26,162.28,157.47,161.47,1117684
2025-03-19,AEPGX,161.47,163.07,160.66,162.26,3959253
2025-03-20,AEPGX,162.26,163.65,161.45,162.84,4713850
2025-03-21,AEPGX,162.84,166.61,162.03,165.78,3679805
2025-02-21,VEXAX,54.24,54.88,53.97,54.61,3571639
2025-02-22,VEXAX,54.61,54.88,54.29,54.56,2012267
2025-02-23,VEXAX,54.56,54.83,54.22,54.49,4740688
2025-02-24,VEXAX,54.49,54.80,54.22,54.53,1106235
2025-02-25,VEXAX,54.53,55.00,54.26,54.73,3009627
2025-02-26,VEXAX,54.73,55.22,54.46,54.95,2842388
2025-02-27,VEXAX,54.95,55.30,54.68,55.02,2342751
2025-02-28,VEXAX,55.02,55.43,54.74,55.15,4156123
2025-03-01,VEXAX,55.15,55.66,54.87,55.38,2960308
2025-03-02,VEXAX,55.38,55.66,55.01,55.29,4971625
2025-03-03,VEXAX,55.29,55.67,55.01,55.39,3761908
2025-03-04,VEXAX,55.39,55.67,55.08,55.36,1750522
2025-03-05,VEXAX,55.36,55.64,54.94,55.22,3595730
2025-03-06,VEXAX,55.22,55.65,54.94,55.37,783164
2025-03-07,VEXAX,55.37,55.65,54.92,55.20,4659243
2025-03-08,VEXAX,55.20,55.48,54.92,55.20,1920587
2025-03-09,VEXAX,55.20,55.48,54.83,55.11,2565870
2025-03-10,VEXAX,55.11,55.75,54.83,55.47,3682496
2025-03-11,VEXAX,55.47,56.21,55.19,55.93,4604454
2025-03-12,VEXAX,55.93,56.21,55.56,55.84,584816
2025-03-13,VEXAX,55.84,56.12,55.41,55.69,1097619
2025-03-14,VEXAX,55.69,56.42,55.41,56.14,1451638
2025-03-15,VEXAX,56.14,56.68,55.86,56.40,4820480
2025-03-16,VEXAX,56.40,56.85,56.12,56.57,1899906
2025-03-17,VEXAX,56.57,57.51,56.29,57.22,1307805
2025-03-18,VEXAX,57.22,58.12,56.93,57.83,2413904
2025-03-19,VEXAX,57.83,58.72,57.54,58.43,1542323
2025-03-20,VEXAX,58.43,59.21,58.14,58.92,675710
2025-03-21,VEXAX,58.92,60.11,58.63,59.81,2355087
2025-02-21,FLPSX,73.14,73.50,72.16,72.52,890253
2025-02-22,FLPSX,72.52,72.88,71.51,71.87,4562166
2025-02-23,FLPSX,71.87,72.23,71.09,71.45,1349332
2025-02-24,FLPSX,71.45,71.81,69.26,69.61,3137141
2025-02-25,FLPSX,69.61,69.96,68.42,68.76,1397339
2025-02-26,FLPSX,68.76,69.10,68.25,68.59,4799872
2025-02-27,FLPSX,68.59,68.93,67.88,68.22,2655754
2025-02-28,FLPSX,68.22,68.90,67.88,68.56,4261060
2025-03-01,FLPSX,68.56,69.37,68.22,69.02,1640432
2025-03-02,FLPSX,69.02,69.37,68.53,68.87,1463498
2025-03-03,FLPSX,68.87,69.21,67.27,67.61,4922011
2025-03-04,FLPSX,67.61,69.53,67.27,69.18,1822985
2025-03-05,FLPSX,69.18,69.53,67.73,68.07,3772444
2025-03-06,FLPSX,68.07,69.37,67.73,69.02,1212841
2025-03-07,FLPSX,69.02,70.37,68.67,70.02,1331428
2025-03-08,FLPSX,70.02,70.37,69.03,69.38,4700525
2025-03-09,FLPSX,69.38,69.73,68.36,68.70,1307327
2025-03-10,FLPSX,68.70,70.20,68.36,69.85,3544646
2025-03-11,FLPSX,69.85,71.68,69.50,71.32,1419204
2025-03-12,FLPSX,71.32,71.68,70.63,70.98,1397047
2025-03-13,FLPSX,70.98,72.67,70.63,72.31,1569724
2025-03-14,FLPSX,72.31,72.67,70.31,70.66,1226880
2025-03-15,FLPSX,70.66,72.71,70.31,72.35,566569
2025-03-16,FLPSX,72.35,74.41,71.99,74.04,1621601
2025-03-17,FLPSX,74.04,74.41,72.18,72.54,1513344
2025-03-18,FLPSX,72.54,73.29,72.18,72.93,2490854
2025-03-19,FLPSX,72.93,74.16,72.57,73.79,2608590
2025-03-20,FLPSX,73.79,75.10,73.42,74.73,2619599
2025-03-21,FLPSX,74.73,75.10,72.51,72.87,3745441
2025-02-21,PRFDX,83.17,83.59,81.10,81.51,2426689
2025-02-22,PRFDX,81.51,81.92,80.78,81.19,3938059
2025-02-23,PRFDX,81.19,81.60,79.94,80.34,2748489
2025-02-24,PRFDX,80.34,80.80,79.94,80.40,2491352
2025-02-25,PRFDX,80.40,80.80,79.77,80.17,2341919
2025-02-26,PRFDX,80.17,80.57,79.04,79.44,4568202
2025-02-27,PRFDX,79.44,81.36,79.04,80.96,3042612
2025-02-28,PRFDX,80.96,81.51,80.56,81.10,805283
2025-03-01,PRFDX,81.10,82.02,80.69,81.61,1211169
2025-03-02,PRFDX,81.61,83.95,81.20,83.53,991496
2025-03-03,PRFDX,83.53,83.95,82.54,82.95,4846047
2025-03-04,PRFDX,82.95,84.24,82.54,83.82,4241984
2025-03-05,PRFDX,83.82,84.42,83.40,84.00,1670810
2025-03-06,PRFDX,84.00,86.23,83.58,85.80,4623148
2025-03-07,PRFDX,85.80,88.26,85.37,87.82,3163982
2025-03-08,PRFDX,87.82,89.82,87.38,89.37,2779834
2025-03-09,PRFDX,89.37,91.50,88.92,91.04,4349883
2025-03-10,PRFDX,91.04,93.29,90.58,92.83,2372338
2025-03-11,PRFDX,92.83,93.29,92.19,92.65,4574479
2025-03-12,PRFDX,92.65,93.99,92.19,93.52,742733
2025-03-13,PRFDX,93.52,94.25,93.05,93.78,4704033
